Код ОП,Бренд ОП,Область,Населённый пункт название,Адрес Офиса продаж,GPS координаты. широта,GPS координаты. долгота,Режим работы,Тип строения,Дата закрытия точки,Дата открытия точки,ТП
70719709,МТС ФР,Пермский край,Звездный,поселок городского типа Звездный улица Ленина 6г,57.734526,56.318556,"пн-пт 10:00-20:00, перерыв 14:00-15:00; сб 10:00-19:00, перерыв 14:00-15:00; вс 10:00-18:00, перерыв 14:00-15:00",Стрит,09-09-22,11-09-22,
70709351,МТС ФР,Пермский край,Карагай,село Карагай улица Кирова 20,58.263333,54.932655,"ПН-ПТ 09:00-19:00, СБ-ВС 09:00-17:00",ТЦ,,,
70715449,МТС ФР,Пермский край,Кизел,город Кизел улица Советская 28,59.048717,57.655312,"пн-пт 10:00-20:00, сб-вс 10:00-19:00",Стрит,15-09-22,16-09-22,Калинина Екатерина Александровна
70717924,МТС ФР,Пермский край,Кондратово,деревня Кондратово улица Культуры 1в,57.976233,56.109213,ежедн. 09:00-20:00,Стрит,19-09-22,21-09-22,
70703196,МТС ФР,Пермский край,Красновишерск,город Красновишерск улица Дзержинского 5А,60.412710,57.081774,"пн-пт 10:00-19:00, сб 10:00-18:00, вс 10:00-17:00",Стрит,,,
70703200,МТС ФР,Пермский край,Куеда,поселок Куеда улица Гагарина 8А,56.431774,55.594649,ежедн. 09:00-19:30,Стрит,,,
70717972,МТС ФР,Пермский край,Кукуштан,поселок Кукуштан тракт Пальниковский 24,57.644867,56.490979,"пн-сб 10:00-19:00, вс 11:00-17:00",ТЦ,,,
70715448,МТС ФР,Пермский край,Култаево,село Култаево улица Сибирская 2,57.896711,55.962877,ежедн. 09:00-21:00,ТЦ,25-07-22,26-07-22,
70718885,Виртуальный монобренд,Пермский край,Новые Ляды,поселок Новые Ляды улица Островского 87,58.052225,56.584441,ежедн. 10:00-19:00,ТЦ,,,
70703216,МТС ФР,Пермский край,Нытва,город Нытва улица Карла Маркса 64,57.939618,55.328619,"пн-пт 09:00-20:00, сб-вс 09:00-19:00",ТЦ,,,
70704925,МТС ФР,Пермский край,Октябрьский,поселок Октябрьский улица Ленина 66,56.515488,57.208230,"пн-сб 09:00-19:00, вс 10:00-17:00",Стрит,,,
70719596,МТС ФР,Пермский край,Октябрьский,поселок Октябрьский улица Трактовая 22,56.517470,57.205005,ежедн. 10:00-19:00,ТЦ,,,
70719597,МТС ФР,Пермский край,Орда,село Орда улица Трактовая 10,57.196585,56.907941,ежедн. 10:00-19:00,ТЦ,,,
70703197,МТС ФР,Пермский край,Оса,город Оса улица Горького 67А,57.289707,55.466531,"пн-пт 09:00-20:00, сб-вс 10:00-19:00",Стрит,,,
70705740,МТС ФР,Пермский край,Оханск,город Оханск улица Ленина 64,57.71521,55.399059,"пн-пт 09:00-19:00, сб-вс 09:00-18:00",ТЦ,,,
70718920,МТС ФР,Пермский край,Очер,город Очер улица Ленина 46,57.884727,54.716474,"пн-пт 09:30-18:30, сб 09:00-17:00, вс 10:00-16:00",ТЦ,,,
70721961,Виртуальный монобренд,Пермский край,Пермь,город Пермь улица Адмирала Ушакова 59В,58.026729,56.000669,ежедн. 09:00-21:00,Стрит,,,Бисеров Владимир Михайлович
70717946,МТС ФР,Пермский край,Пермь,город Пермь улица Гашкова 25,58.061674,56.352396,"пн-сб 10:00-20:00, вс 10:00-19:00",Стрит,19-09-22,20-09-22,Бисеров Владимир Михайлович
70718916,Виртуальный монобренд,Пермский край,Пермь,город Пермь улица Героев Хасана 21,57.986717,56.258684,"ПН-ПТ 10:00-20:00, СБ-ВС 11:00-19:00",ТЦ,,,Бисеров Владимир Михайлович
70709290,МТС ФР,Пермский край,Пермь,город Пермь улица Докучаева 42Б,58.03594,56.144148,ежедн. 10:00-20:00,Стрит,19-09-22,20-09-22,Бисеров Владимир Михайлович
70722073,МТС ФР,Пермский край,Пермь,город Пермь улица Крупской 39а,58.015171,56.281575,ежедн. 10:00-20:00,Стрит,18-09-22,19-09-22,Бисеров Владимир Михайлович
70706345,МТС ФР,Пермский край,Пермь,город Пермь улица Куйбышева 95,57.990944,56.243268,ежедн. 09:00-20:00,Стрит,12-09-22,13-09-22,Бисеров Владимир Михайлович
70722069,МТС ФР,Пермский край,Пермь,город Пермь улица Ленина 89/2,58.004953,56.185903,ежедн. 10:00-21:00,Стрит,,,Бисеров Владимир Михайлович
70718426,МТС ФР,Пермский край,Пермь,город Пермь улица Лядовская 108в,58.034611,56.355917,"пн-сб 10:00-20:00, вс 10:00-19:00",ТЦ,19-09-22,20-09-22,Бисеров Владимир Михайлович
70722070,МТС ФР,Пермский край,Пермь,город Пермь улица Мира 102,57.973812,56.170011,ежедн. 10:00-21:00,ТЦ,,,Бисеров Владимир Михайлович
70718062,МТС ФР,Пермский край,Пермь,город Пермь улица Николая Островского 101,57.999764,56.271224,ежедн. 10:00-20:00,Стрит,19-09-22,20-09-22,Бисеров Владимир Михайлович
70705958,МТС ФР,Пермский край,Пермь,город Пермь улица Солдатова 28а,57.972725,56.234636,ежедн. 10:00-21:00,ТЦ,,,Бисеров Владимир Михайлович
70705988,МТС ФР,Пермский край,Пермь,город Пермь улица Тургенева 21,58.017349,56.293394,ежедн. 10:00-21:00,ТЦ,,,Бисеров Владимир Михайлович
70713971,МТС ФР,Пермский край,Пермь,город Пермь улица Уинская 13б,58.006259,56.306510,ежедн. 10:00-21:00,Стрит,02-09-22,09-09-22,Бисеров Владимир Михайлович
70721793,МТС ФР,Пермский край,Пермь,город Пермь улица Ушакова 28,58.034403,56.023313,ежедн. 10:00-19:00,ТЦ,01-09-22,03-09-22,Бисеров Владимир Михайлович
70718190,МТС ФР,Пермский край,Пермь,город Пермь улица Цимлянская 23,58.133517,56.401363,ежедн. 09:00-21:00,ТЦ,21-09-22,22-09-22,Бисеров Владимир Михайлович
70717944,МТС ФР,Пермский край,Пермь,город Пермь улица Щербакова 43а,58.126931,56.388454,ежедн. 10:00-18:00,ТЦ,,,Бисеров Владимир Михайлович
70712783,МТС ФР,Пермский край,Полазна,поселок Полазна улица Дружбы 3,58.291929,56.395443,пн-пт 10:00-18:00,ТЦ,,,
70719266,Виртуальный монобренд,Пермский край,Соликамск,город Соликамск улица Матросова 8,59.699834,56.696397,"пн-пт 10:00-19:00, перерыв 13:00-13:30; сб 10:00-18:00, перерыв 13:00-13:30; вс 10:00-17:00, перерыв 13:00-13:30",ТЦ,,,Калинина Екатерина Александровна
70703195,МТС ФР,Пермский край,Соликамск,город Соликамск улица Северная 46,59.701555,56.707895,"пн-пт 10:00-20:00, сб-вс 10:00-19:00",ТЦ,24-07-22,25-07-22,Калинина Екатерина Александровна
70719584,МТС ФР,Пермский край,Суксун,пгт Суксун улица Карла Маркса 31,57.141486,57.391971,ежедн. 09:00-20:00,Стрит,,,
70717918,МТС ФР,Пермский край,Уинское,село Уинское улица Коммунистическая 4,56.87935,56.58599,"пн-пт 09:00-19:00, сб 10:00-18:00",Стрит,17-09-22,18-09-22,
70720296,МТС ФР,Пермский край,Усть-Качка,село Усть-Качка улица Победы 6,58.005162,55.671140,ежедн. 09:00-21:00,Стрит,19-09-22,20-09-22,
70719604,МТС ФР,Пермский край,Фролы,поселок Фролы улица Сибирская 33А/1,57.922999,56.271493,ежедн. 09:00-21:00,Стрит,,,
70719334,Виртуальный монобренд,Пермский край,Чайковский,город Чайковский улица Декабристов 23к8,56.741031,54.157836,"пн-пт 10:00-19:00, перерыв 13:00-13:30; сб 10:00-18:00, перерыв 13:00-13:30",ТЦ,17-09-22,19-09-22,
70719345,МТС ФР,Пермский край,Чайковский,город Чайковский улица Ленина 22,56.778228,54.146843,ежедн. 09:00-19:00,ТЦ,15-09-22,16-09-22,
